Date,NOVARTIS,PG,MICROSOFT,GE,JOHNSONJ,ATT,EXXON,VOLKSWAGEN,NESTLE ,SAMSUNG,ROYALD,UBS,APPLE,SASOL,PFIZER,3M,JPM,MCDONALDS,CATERPILLAR,DYCOM,NAVISTAR,PARKERH,BOEING
07.12.16,68.287,84.18,61.37,30.3755,111.1,40.45,88.07,144.256,67.691,30.35,27.67,17.303,111.03,27.35,31.19,176.05,84.07,119.92,97.33,76.73,31.87,144.98,154.14
08.12.16,67.365,83.5,61.01,30.3082,110.99,40.41,88.32,143.579,67.562,30.9,27.56,17.24,112.12,27.75,30.94,175.88,85.12,120.45,96.27,79.21,32.04,141.89,155.39
09.12.16,69.341,84.37,61.97,30.5485,112.26,40.38,89,141.554,69.586,30.53,27.45,16.74,113.95,27.71,31.7,178.49,85.49,121.26,95.53,80.84,31.98,142.51,156.49
12.12.16,69.085,85.13,62.17,30.6254,115.36,41.12,90.98,142.116,69.675,30,28.1,16.582,113.3,29.25,32.4,179.64,84.73,121.74,95.08,79.3,31.32,141.56,157.16
13.12.16,71.192,85.18,62.98,30.5101,115.89,41.36,92.58,144.116,71.34,30.27,28.42,16.631,115.19,29.72,32.83,178.83,84.76,122.68,96.02,79.02,30.94,141.01,156.66
14.12.16,71.491,84.37,62.68,30.2794,114.99,41.1,90.58,145.41,71.639,30.38,28.44,16.407,115.19,29.28,32.82,176.6,84.73,122.84,93.74,78.46,29.73,140.2,154.47
15.12.16,71.182,84.68,62.58,30.0487,115.89,41.5,90.89,143.726,70.261,29.85,28.15,16.273,115.82,28.35,32.75,176.02,86,122.36,94.53,79.7,30.5,143,153.77
16.12.16,71.615,84.68,62.3,30.5197,115.88,41.67,91.18,144.625,70.157,30.29,28.46,16.111,115.97,28.11,32.84,177.45,84.94,123.24,92.58,78.61,29.35,142.75,154.5
19.12.16,72.032,84.71,63.62,30.6831,116.02,42.12,90.42,145.668,71.251,30.25,28.56,16.096,116.64,28.11,32.83,178.16,85.43,122.99,92.71,79.09,29.69,142.82,156.18
20.12.16,71.85,84.57,63.54,31.0003,115.66,42.47,90.43,145.684,70.781,30.37,28.78,16.031,116.95,28.55,32.85,178.65,86.53,123.33,94.34,80.67,30.06,143.91,156.39
21.12.16,71.825,84.28,63.54,30.885,115.31,42.36,90.28,149.3,71.094,30.24,28.74,16.051,117.06,28.43,32.4,178.43,86.75,123.18,93.82,81.72,31.8,142.39,157.48
22.12.16,72.045,84.47,63.55,30.587,115.44,42.72,90.87,149.528,71.362,30.17,28.57,15.921,116.29,28.28,32.34,179.2,86.89,123.72,94.12,83.03,30.93,142.8,157.46
23.12.16,72.074,84.96,63.24,30.6447,115.96,42.73,90.71,148.038,71.294,29.63,28.45,15.683,116.52,28.24,32.48,178.75,87.05,123.14,94.32,82.85,31.75,142.74,157.81
26.12.16,72.074,84.96,63.24,30.6447,115.96,42.73,90.71,148.038,71.294,29.89,28.45,15.683,116.52,28.24,32.48,178.75,87.05,123.14,94.32,82.85,31.75,142.74,157.81
27.12.16,72.089,84.6,63.28,30.6639,115.91,42.65,90.75,147.927,71.214,29.79,28.45,15.73,117.26,28.44,32.53,178.92,87.13,123.07,94.55,82.17,32.2,143.27,157.48
28.12.16,72.018,84.07,62.99,30.4716,115.1,42.52,90.3,146.03,70.902,29.54,28.67,15.685,116.76,28.88,32.35,178.08,86.5,122.68,93.15,80.32,32.17,140.87,156.1
29.12.16,72.731,84.35,62.9,30.4812,115.49,42.66,90.35,144.535,71.559,29.84,28.83,15.601,116.73,29.36,32.49,178.41,85.89,122.79,93.29,81.59,31.79,140.26,155.69
30.12.16,72.908,84.08,62.14,30.3755,115.21,42.53,90.26,144.975,71.875,29.84,29.09,15.693,115.82,29.17,32.48,178.57,86.29,121.72,92.74,80.29,31.37,140,155.68
02.01.17,72.908,84.08,62.14,30.3755,115.21,42.53,90.26,148.75,71.875,29.89,29.09,15.693,115.82,29.17,32.48,178.57,86.29,121.72,92.74,80.29,31.37,140,155.68
03.01.17,72.941,84.2,62.58,30.462,115.84,43.02,90.89,148.257,70.657,30.31,29.03,16.231,116.15,29.48,33,178.05,87.23,119.62,93.99,81.85,31.84,142.55,156.97
04.01.17,72.626,84.5,62.3,30.4716,115.65,42.77,89.89,148.906,71.6,29.97,29.21,16.723,116.02,29.73,33.29,178.32,86.91,119.48,93.57,82.81,31.9,142.64,158.62
05.01.17,74.151,85.06,62.3,30.2986,116.86,42.65,88.55,151.668,73.359,29.97,29.27,16.8,116.61,29.37,33.61,177.71,86.11,119.7,93,82.15,30.77,141.37,158.71
06.01.17,73.747,85.03,62.84,30.3851,116.3,41.32,88.5,151.413,73.599,30.34,29.07,16.772,117.91,29.42,33.48,178.23,86.12,120.76,93.04,80.94,30.57,141.49,159.1
09.01.17,73.776,84.4,62.64,30.2409,116.28,40.8,87.04,156.011,73.481,30.8,28.47,16.526,118.99,29.27,33.47,177.27,86.18,120.43,92.37,77.15,29.77,140.78,158.32
10.01.17,74.383,83.49,62.62,30.1544,116.16,40.81,85.93,157.294,73.298,31.17,28.49,16.554,119.11,29.61,33.44,176.58,86.43,120.25,93.83,78.64,30.63,141.83,159.07
11.01.17,72.735,83.75,63.19,30.2505,114.73,40.61,86.81,160.167,72.588,31.99,28.54,16.364,119.75,29.7,32.83,177.89,87.08,120.88,94.65,79.55,30.53,145.21,159.4
12.01.17,72.218,83.84,62.61,30.1736,114.62,41.01,86.34,160.758,73.855,32.75,29.03,16.566,119.25,31.06,32.6,177.44,86.24,122.1,93.99,78.02,29.71,143.75,158.29
13.01.17,72.288,84.01,62.7,30.1448,114.6,40.96,86.35,160.882,73.773,31.89,28.95,17.171,119.04,31.37,32.52,177.39,86.7,121.5,94.48,79.97,29.75,146.25,158.83
16.01.17,71.317,84.01,62.7,30.1448,114.6,40.96,86.35,157.223,73.246,31.01,28.6,16.855,119.04,31.35,32.52,177.39,86.7,121.5,94.48,79.97,29.75,146.25,158.83
17.01.17,71.158,85.21,62.53,30.0583,114.87,41.11,87.36,158.057,73.152,31.47,28.92,16.864,120,31.15,32.06,177.26,83.55,122.75,93.57,77.88,29.23,143.62,157.67
18.01.17,72.086,84.93,62.5,30.0198,114.7,40.8,86.28,157.782,73.634,31.66,28.96,16.524,119.99,31.24,32.03,178.49,83.94,122.71,93.33,78.42,29.03,144.4,158.32
19.01.17,70.348,84.7,62.3,30.0006,114.2,41,84.73,158.202,72.426,31.83,28.31,16.593,119.78,30.86,31.7,178.68,83.3,122.18,93.38,77.9,28.63,143.75,159
20.01.17,70.528,87.45,62.74,29.347,114.15,41.45,85.89,159.537,72.965,31.81,28.54,16.602,120,30.84,31.77,178.49,83.67,122.26,94.58,77.56,27.79,142.52,159.53
23.01.17,70.143,86.96,62.96,28.5972,113.91,42,84.97,164.83,73.197,32.65,28.58,16.502,120.08,31.73,31.46,178.51,83.71,121.38,94.46,76.05,27.07,142.5,157.84
24.01.17,69.617,87.86,63.52,28.8375,111.76,41.36,85.09,167.811,73.42,32.73,28.69,16.826,119.97,32.34,31.15,175.97,84.72,121.05,96.24,78.68,27.94,145.48,160.55
25.01.17,71.312,87.16,63.68,29.1931,112.8,41.39,85.34,168.192,73.864,33.79,29.01,17.245,121.88,31.84,31.29,176.73,86.03,121.79,98.15,81.44,29.91,149.52,167.36
26.01.17,71.846,86.6,64.27,29.1451,111.84,41.77,85.6,166.056,72.745,34.42,28.77,17.007,121.94,30.64,31.28,176.82,86.75,121.88,97.22,80.19,28.87,149.1,169.12
27.01.17,72.035,86.72,65.78,28.8471,113.38,42.01,85.51,163.663,73.287,34.42,28.69,16.28,121.95,29.96,31.42,177.48,86.93,122.86,98.99,80.58,28.58,149.27,167.7
30.01.17,72.208,86.75,65.13,28.799,113.13,41.82,84.86,159.562,72.609,34.42,28.11,16.187,121.63,29.77,31.31,175.42,86.03,123.02,96.79,80.32,27.47,147.33,165.57
31.01.17,73.434,87.6,64.65,28.5491,113.25,42.16,83.89,159.729,73.282,33.96,28.14,16.187,121.35,29.64,31.73,174.82,84.63,122.57,95.66,80.66,27.27,147.13,163.42
01.02.17,73.111,87.33,63.58,28.5395,113.23,42.06,82.94,160.617,72.708,33.78,28.11,16.033,128.75,30.03,31.67,175.17,84.95,122.42,95.11,79.73,27.94,145.45,163.97
02.02.17,72.882,87.76,63.17,28.5299,113.57,41.18,83.45,160.361,72.781,34.32,28.3,15.88,128.53,29.75,31.73,174.18,84.59,123.22,93.77,78.88,27.4,149.75,162.26
03.02.17,73.594,87.41,63.68,28.5491,113.64,41.25,83.54,160.765,73.493,34.38,28.58,16.141,129.08,29.79,32.09,175.04,87.18,124.24,93.28,78.94,27.77,150.21,162.4
06.02.17,73.89,87.4,63.64,28.5107,113.4,41.06,83.31,155.725,73.185,34.77,28.39,15.937,130.29,29.03,32.23,175.1,86.77,124.45,92.87,78,27.26,148.65,163.98
07.02.17,74.138,88.01,63.43,28.4145,113.48,41.12,82.77,156.041,73.035,33.93,27.96,15.83,131.53,28.81,32.08,175.76,86.72,124.59,93.31,78.17,27.31,147.97,166.5
08.02.17,74.591,88.33,63.34,28.2896,113.4,41.21,81.48,154.127,74.591,33.47,27.69,15.885,132.04,28.46,32.14,177.07,85.96,124.67,92.91,76.85,26.94,147.45,163.81
09.02.17,74.943,88.67,64.06,28.4434,114.08,41.31,81.84,153.248,73.894,33.52,28.07,15.968,132.42,28.74,32.38,178.18,87.2,124.48,93.96,78.67,27.44,149.37,164.28
10.02.17,75.03,87.97,64,28.5683,115.24,41.38,82.52,155.684,73.438,33.34,28.3,15.872,132.12,29.09,32.35,179,87,125.82,96.31,77.9,27.42,150.25,166.23
13.02.17,75.118,88.31,64.72,28.8759,115.88,40.65,83,158.551,73.278,32.95,28.44,15.81,133.29,29.1,32.61,181.02,88.15,125.54,98.5,78.76,27.43,152.46,168.03
14.02.17,74.496,87.86,64.57,29.1066,116.36,40.75,82.82,159.071,72.413,33.04,28.37,15.812,135.02,29.05,32.75,181.6,89.56,125.81,98.09,80,27.48,152.63,168.5
15.02.17,75.169,91.12,64.53,29.1739,117.2,41.12,83.16,157.755,72.541,33.03,28.32,16.016,135.51,29.03,33.51,181.7,90.59,126.48,99.02,81.73,27.6,155.49,169.3
16.02.17,76.304,90.79,64.52,29.2701,118.08,41.25,82.3,157.292,72.549,33.31,27.82,15.962,135.345,29.03,33.62,183.41,90.53,126.7,98.26,82.23,27.1,154.41,170.81
17.02.17,76.923,91.09,64.62,29.1931,118.86,41.48,81.76,154.604,73.776,33.03,27.17,15.794,135.72,28.6,33.62,182.95,90.23,127.8,98.85,80.09,27.19,153.89,172.71
20.02.17,76.534,91.09,64.62,29.1931,118.86,41.48,81.76,154.643,73.092,33.69,27.07,15.926,135.72,29.15,33.62,182.95,90.23,127.8,98.85,80.09,27.19,153.89,172.71
21.02.17,76.665,91.67,64.49,29.3373,119.66,41.73,81.89,155.472,72.703,33.98,27.29,15.828,136.7,29.18,33.62,183.37,91.01,128.04,98.1,81.92,27.85,155.62,175.56
22.02.17,76.896,91.44,64.36,29.1547,119.52,41.59,80.93,153.275,73.436,34.39,27.12,15.518,137.11,28.69,33.59,186.04,91.06,127.85,98.2,80.45,27.18,155.86,175.36
23.02.17,77.154,91.13,64.62,28.8567,121.7,41.95,81.78,154.908,74.37,34.45,27.38,15.54,136.53,29.18,34.06,187.19,91.13,128.27,95.55,78.56,26.49,153.7,176.86
24.02.17,77.088,91.05,64.62,29.0201,122.73,42.36,81.08,155.609,74.008,33.78,27.06,15.348,136.66,28.59,34.26,187.41,90.33,128.65,95.48,81.25,26.68,155.04,177.44
27.02.17,77.415,90.89,64.23,28.7798,122.4,41.82,81.54,153.496,73.885,33.57,27.09,15.354,136.93,29.01,34.28,186.91,90.43,126.99,97.44,82.99,27.8,156.14,179.43
28.02.17,78.287,91.07,63.98,28.6549,122.21,41.79,81.32,152.252,74.143,34,27.05,15.448,136.99,28.52,34.12,186.35,90.62,127.65,96.66,82.18,27.03,154.84,180.23
01.03.17,78.056,91.66,64.94,29.0201,123.86,42.04,83.02,154.646,74.042,34,27.43,16.057,139.79,29.08,34.42,189.86,93.6,129.05,98.58,96.67,28.61,158.44,183.91
02.03.17,75.034,90.91,64.01,29.0201,123.63,42.07,83.3,154.879,73.798,34.79,27.35,15.957,138.96,28.88,34.51,189.89,92.14,128.23,94.36,97.78,27.52,157.09,182.99
03.03.17,75.45,90.5,64.25,28.9528,123.79,42.01,82.46,155.827,73.867,34.27,27.44,16.05,139.78,28.44,34.52,189.31,92.8,127.9,95.12,96.54,27.68,157.06,182.18
06.03.17,75.45,90.37,64.27,28.8375,123.71,41.96,82.83,154.306,74.363,34.61,27.48,15.842,139.34,28.46,34.35,188.9,91.92,128.03,95.66,96.84,26.13,157.93,180.93
07.03.17,74.054,90.29,64.4,28.7029,123.83,41.88,82.52,154.648,74.449,35.08,27.48,15.689,139.52,28.22,33.99,189.09,91.41,128.07,95.93,95.19,24.85,157.49,182.02
08.03.17,74.217,90.14,64.99,28.6452,124.1,41.77,81.03,153.056,73.922,35.09,27.08,15.691,139,28.15,33.91,189.51,91.21,128.09,93.23,95.11,25.48,157.65,181.74
09.03.17,74.57,90.34,64.73,28.5107,125.95,41.94,81.67,151.647,74.176,34.71,26.49,15.88,138.68,27.37,34.05,189.9,91.57,128.14,91.39,94.46,25.61,156.29,180.57
10.03.17,75.332,91.07,64.93,29.1066,126.21,42.35,81.61,153.1,74.689,34.72,26.88,16.007,139.14,27.6,34.11,191.21,91.28,127.98,92.31,95.59,26,157.32,178.7
13.03.17,75.236,91.31,64.71,28.7029,126.68,42.37,81.42,155.53,75.385,35.48,27.18,15.981,139.2,28,34.11,191.52,91.36,127.61,92.64,95.57,26.46,158.08,179.05
14.03.17,75.02,91,64.41,28.3953,127.05,42.09,80.99,154.057,75.467,36,26.57,15.858,138.99,27.62,34.22,190.33,91.51,127.8,91.86,93.41,25.92,157.05,178.73
15.03.17,74.847,91.4,64.75,28.6068,128.96,42.59,82,152.69,75.988,36.2,26.77,16.041,140.46,27.71,34.63,191.2,91.73,127.88,93.36,95.45,27.32,159.58,178.71
16.03.17,75.649,91.44,64.64,28.5972,128.46,42.44,82.07,154.522,77.256,36.96,27.4,16.215,140.69,28.65,34.43,190.31,91.64,127.98,92.85,94.23,27.46,158.24,178.19
17.03.17,75.756,91,64.87,28.7222,128.06,42.61,82,151.699,77.359,37.49,27.59,16.073,139.99,28.91,34.32,192.36,90.68,128.64,92.91,93.52,27.49,159.1,180.1
20.03.17,75.905,91.22,64.93,28.5876,128.07,42.42,82,150.855,77.711,37.41,27.4,15.944,141.46,28.79,34.38,193.01,90.03,128.78,95.4,92.34,27.21,158.24,179.39
21.03.17,74.939,91.19,64.21,28.2511,127.25,42.08,81.83,148.758,77.607,37.99,27.59,15.904,139.84,28.82,34.25,192.13,87.39,128.52,92.43,90.09,25.27,156.9,175.96
22.03.17,74.155,90.99,65.03,28.3857,126.26,41.65,81.76,150.994,77.741,37.8,27.49,15.69,141.42,28.8,34.47,192.22,87.53,129.1,92.43,90.54,25.15,157.55,176.98
23.03.17,74.717,90.77,64.87,28.4722,125.9,41.65,81.86,150.379,77.991,37.24,27.54,15.719,140.92,28.63,34.29,192.14,87.39,129,92.23,89.69,25.18,158,177.26
24.03.17,74.402,90.57,64.98,28.5683,125.48,41.68,81.23,150.818,77.883,36.97,27.23,15.677,140.64,28.71,34,191.51,87.29,129.34,92.15,89.91,25.09,156.69,175.82
27.03.17,75.099,90.49,65.1,28.2992,125.8,41.49,81.25,150.779,78.709,37.02,27.32,15.701,140.88,28.32,34.18,190.43,87.24,129.49,91.51,91.17,24.72,155.65,176.1
28.03.17,74.982,90.76,65.29,28.4722,125.66,41.56,81.84,153.107,78.337,37.26,27.7,15.861,143.8,29.6,34.16,190.99,88.6,129.45,92.95,91.62,25.01,158.43,177.36
29.03.17,74.717,90.6,65.47,28.5299,124.92,41.45,82.02,151.49,77.826,37.5,27.66,15.826,144.12,29.58,34.33,190.68,88.27,128.84,92.86,92.43,25.08,158.97,177.63
30.03.17,75.339,90.2,65.71,28.7125,124.66,41.76,83.7,151.157,77.598,37.57,27.75,16.012,143.93,29.85,34.35,191.28,89.03,129.32,93.22,93.04,24.56,160.05,177.98
31.03.17,74.282,89.85,65.86,28.6452,124.55,41.55,82.01,149.569,76.779,36.84,27.32,16.015,143.66,29.13,34.21,191.33,87.84,129.61,92.76,92.95,24.62,160.32,176.86
03.04.17,74.124,89.68,65.55,28.7222,124.69,41.57,82.07,147.913,76.517,37.15,27.08,15.752,143.7,30.02,34.24,190.72,87.52,129.61,92.27,92.18,24.21,159.61,176.65
04.04.17,74.636,89.91,65.73,28.8567,124.68,41.69,82.37,147.485,76.633,37.5,27.28,15.706,144.77,29.95,34.34,190.19,87.31,129.29,94.13,92.73,24.44,160.25,178.7
05.04.17,74.302,89.97,65.56,28.8087,124.8,41.51,82.53,146.497,76.195,37.48,27.47,15.607,144.02,29.89,34.19,190.24,86.19,130.41,94.24,92.82,24.66,159.81,177.08
06.04.17,73.852,89.4,65.73,28.7702,125.05,40.6,83.01,145.426,76.292,36.92,27.59,15.627,143.66,29.72,34.11,189.89,86.48,130.15,95.82,94.67,24.96,160.23,177.37
07.04.17,73.604,89.23,65.68,28.8279,124.92,40.59,82.76,145.128,76.286,36.67,27.83,15.575,143.34,29.58,34.1,189.99,86.18,129.96,95.52,94.53,25.07,161.02,178.85
10.04.17,73.657,89.49,65.53,28.8471,124.34,40.38,83.13,147.836,74.996,36.72,27.84,15.694,143.17,29.74,34.04,189.71,85.88,129.98,97.14,95.41,25.27,160.35,177.56
11.04.17,73.994,89.8,65.48,28.8759,124.22,40.31,82.84,146.362,75.335,36.31,27.9,15.604,141.63,29.56,33.93,190.07,85.73,131.2,97.1,95.68,25.77,160.81,178.57
12.04.17,73.837,90.31,65.23,28.6164,125.4,40.56,82.97,147.266,76.275,36.71,27.8,15.464,141.8,30.42,33.92,189.7,85.4,131.26,94.86,93.31,24.54,155.42,176.05
13.04.17,73.545,90.03,64.95,28.4145,124.99,40.28,81.69,145.309,76.033,37.55,27.45,15.376,141.05,30.86,33.88,188.65,84.4,130.76,93.1,96.14,22.89,153.59,175.62
14.04.17,73.545,90.03,64.95,28.4145,124.99,40.28,81.69,145.309,76.033,37.19,27.45,15.376,141.05,30.86,33.88,188.65,84.4,130.76,93.1,96.14,22.89,153.59,175.62
17.04.17,73.777,90.39,65.48,28.4914,125.72,40.3,81.58,145.83,76.273,36.53,27.61,15.424,141.83,31.13,34,190.36,85.86,131.35,94.14,97.52,23.4,155.72,179.02
18.04.17,72.997,90.8,65.39,28.6837,121.82,40.25,81.05,150.435,76.001,36.32,27.12,15.22,141.2,30.31,33.84,190.22,85.16,132.3,94.39,103.15,23.63,155.76,177.85
19.04.17,73.246,89.6,65.04,28.8375,121.37,40.25,80.49,154.272,75.35,35.87,26.48,15.451,140.68,30.16,33.61,189.83,84.46,132.64,93.47,107.03,23.91,154.82,178.4
20.04.17,73.617,89.33,65.5,29.097,121.87,40.36,81.01,155.303,75.979,35.34,26.38,15.578,142.44,30.14,33.74,191.16,85.55,133.27,94.66,107.25,25.45,157.07,179.3
21.04.17,73.392,88.62,66.4,28.4049,121.76,39.93,80.69,153.785,75.795,35.93,26.28,15.58,142.27,30.2,33.64,191.5,84.52,133.41,94.32,106.4,24.16,156.31,180.38
24.04.17,74.432,89.55,67.53,28.4049,122.89,40.02,81.11,159.845,77.646,36.5,26.83,16.403,143.64,30.8,33.74,194.23,87.5,134.23,96.81,106.48,25.62,160.61,182.06
25.04.17,76.208,90,67.92,28.3088,123.43,39.94,81.73,161.762,77.718,37.94,27.01,16.641,144.53,30.95,33.76,195.13,88.26,141.7,104.42,108.46,26.36,165.22,183.51
26.04.17,76.558,87.74,67.83,28.1262,123.51,40.44,81.4,160.971,77.965,38.04,27.02,16.779,143.68,31.36,33.85,195,88.43,140.84,104.66,107.38,27.17,164.54,181.71
27.04.17,77.311,87.69,68.27,27.9531,123.74,39.91,81.26,159.109,77.864,38.79,26.56,16.739,143.79,31.2,33.86,196.11,87.61,140.87,102.68,106.86,26.94,161.98,183.22
28.04.17,76.901,87.33,68.46,27.8666,123.47,39.63,81.65,161.447,77.001,39.21,26.55,17.078,143.65,30.63,33.92,195.83,87,139.93,102.26,105.66,26.91,160.8,184.83
01.05.17,77.018,87.09,69.41,27.8186,123.34,39.1,82.06,161.861,77.118,39.21,26.54,17.104,146.58,30.7,33.78,194.81,87.06,141.15,102,106.55,27.11,158.93,182.39
02.05.17,77.474,86.22,69.3,27.8666,123.7,38.95,82.05,160.86,77.675,39.72,26.53,17.215,147.51,31.33,33.61,196.53,86.5,141.23,101.51,106.35,27.35,159.39,183.44
03.05.17,77.482,86.43,69.08,28.0973,123.33,38.4,82.7,159.731,78.188,39.72,26.58,17.403,147.06,31.15,33.47,197.63,87,142.62,101.54,105.11,26.32,159.65,183.39
04.05.17,77.663,86.45,68.81,28.0685,123.95,38.01,81.64,160.812,79.984,40.19,26.63,17.561,146.53,30.07,33.45,199.51,87.1,143.45,99.39,105.41,25.55,159.79,183.07
05.05.17,77.771,86.5,69,28.0877,123.51,38.56,82.02,162.506,80.959,40.19,27.44,17.609,148.96,30.41,33.48,199.4,87,143.96,99.64,107.84,26.37,159.2,185.01
08.05.17,78.155,86.55,68.94,27.9435,123.25,38.57,82.89,162.875,80.662,41.56,27.58,17.015,153.01,29.91,33.45,198.65,87.1,144.24,99.37,107.2,26.63,159.29,186.02
09.05.17,78.724,86.4,69.04,27.8089,123.21,38.22,82.31,160.709,80.515,41.56,27.73,16.859,153.99,30.16,33.38,197.96,86.75,144.36,99.29,107.58,27.04,159.25,186.91
10.05.17,78.688,86.49,69.31,27.5879,122.81,38.45,81.91,161.35,80.026,40.15,28.08,16.908,153.26,30.51,33.03,196.64,87.43,144.52,100.36,108.95,27.89,159.17,183.18
11.05.17,78.408,86.17,68.46,27.7513,123.2,38.44,82.61,160.348,80.196,40.34,28.27,16.705,153.95,30.46,33.04,196.75,87.16,144.21,100.99,108.99,27.79,159.03,183.94
12.05.17,80.681,86.19,68.38,27.1745,123.64,38.49,82.55,160.264,81.18,40.64,28.28,16.774,156.1,30.48,33.01,196.57,86.92,145.36,100.71,107.73,26.86,156.68,183.25
15.05.17,80.722,86.33,68.43,27.088,126.99,38.59,82.8,161.824,81.575,41.03,28.47,16.666,155.7,30.99,33.12,197.63,87.34,146.28,102.42,107.94,27.23,156.53,182.39
16.05.17,81.241,86.24,69.41,26.9534,127.77,38.19,82.55,163.688,83.368,41.56,28.79,16.461,155.47,31.17,32.6,197.91,87.61,147.29,102.34,107.93,27.27,156.47,182.7
17.05.17,81.002,86.26,67.48,26.3479,126.67,37.46,81.99,161.626,83.453,41.44,29.19,16.241,150.25,31.12,32.23,194.84,84.27,146.41,100.14,105.42,25.66,152.91,178.78
18.05.17,80.385,85.87,67.71,26.4151,126.97,37.95,81.75,158.723,82.838,40.86,28.09,16.118,152.54,30.78,32.22,195.24,83.96,147.01,100.22,106.65,25.22,152.29,177.4
19.05.17,80.81,86.24,67.69,26.9631,127,38.24,81.93,160.462,84.504,39.67,28.2,16.367,153.06,30.88,32.46,195.8,84.78,148.15,102.43,106.58,25.9,157.21,180.76
22.05.17,81.63,86.21,68.45,27.088,127.26,38.25,82.29,160.124,85.742,40.32,28.02,16.377,153.99,30.81,32.12,198.51,84.7,148.19,102.29,108.25,26.47,157.96,183.67
23.05.17,81.36,86.08,68.68,27.1841,127.52,38.31,82.58,160.808,85.065,39.96,27.99,16.529,153.8,31.6,32.14,197.73,85.76,147.82,103.63,108.05,26.73,158.05,183.49
24.05.17,80.986,86.5,68.77,26.7516,127.51,38.15,82.29,158.422,84.108,39.85,28.13,16.218,153.34,31.49,32.05,197.49,85.71,149.5,103.95,88.97,26.98,159.52,185.25
25.05.17,81.359,86.86,69.62,26.4248,127.53,38.23,81.75,160.794,84.497,40.92,27.97,16.292,153.87,30.95,32.16,199.54,85.35,149.78,105.02,84.05,26.76,159.04,187.07
26.05.17,80.675,87.25,69.96,26.3863,126.92,38.12,81.55,158.804,85.037,41.11,27.71,16.268,153.61,30.55,32.14,200.67,85.36,149.86,105.66,82.75,26.92,159.26,186.59
29.05.17,80.41,87.25,69.96,26.3863,126.92,38.12,81.55,158.462,84.405,40.67,27.82,16.287,153.61,30.36,32.14,200.67,85.36,149.86,105.66,82.75,26.92,159.26,186.59
30.05.17,80.59,87.4,70.41,26.2998,127.11,38.55,81.1,158.273,84.434,39.67,27.84,16.067,153.67,30.15,32.13,202.44,83.9,149.93,105.47,82.21,26.27,159.33,186.88
31.05.17,81.96,88.09,69.84,26.319,128.25,38.53,80.5,157.308,85.423,39.92,27.67,15.917,152.76,29.74,32.65,204.47,82.15,150.89,105.43,84.19,25.87,157.47,187.63
01.06.17,81.853,88.13,70.1,26.6458,128.78,38.87,80.7,157.801,85.412,39.82,27.84,15.999,153.18,29.55,32.71,204.35,83.06,152.39,105.65,86.69,26.3,159.39,187.32
02.06.17,82.377,88.59,71.76,26.7997,130.08,38.87,79.5,160.281,86.06,40.97,27.51,16.019,155.45,30.2,32.54,206.7,82.64,153.74,105.95,85.96,25.75,160.24,190.23
05.06.17,82.315,88.74,72.28,26.8958,130.36,38.81,80.12,159.956,85.995,41.08,27.68,16.007,153.93,29.91,32.35,206.22,82.79,152.79,105.2,86.89,29.05,157.08,188.95
06.06.17,81.726,88.8,72.52,26.8477,130.83,38.73,81.21,157.774,86.552,41.08,27.55,15.93,154.45,29.69,32.07,205.41,82.96,151.23,104.55,87.43,29.93,155.79,186.75
07.06.17,81.503,88.77,72.39,26.6074,130.75,38.76,80.91,155.872,85.912,40.3,27.41,16.041,155.37,29.56,32,205.01,83.91,151.94,103.51,86.57,29.64,152.68,188.1
08.06.17,81.164,87.85,71.95,26.5209,130.55,38.5,80.62,154.517,83.697,40.25,27.32,15.861,154.99,28.44,31.75,205.94,84.95,151.43,105.01,86.59,30,154.53,189.93
09.06.17,81.219,88.16,70.32,26.8573,131.53,38.79,82.13,154.113,83.435,41.05,27.42,15.966,148.98,28.68,32.77,206.93,86.96,151.48,105.92,87.24,31.1,157.04,190.03
12.06.17,80.586,88.24,69.78,27.8186,131.82,39.07,82.93,155.547,83.114,40.25,27.7,15.962,145.42,29.09,32.7,207.39,86.98,148.47,106.07,88.64,29.8,157.13,190
13.06.17,81.386,88.06,70.65,27.3475,132.02,38.68,82.96,156.837,83.4,40.24,27.74,16.267,146.59,28.6,32.58,209.11,87.27,149.82,105.75,89.21,28.7,158.45,191.09
14.06.17,81.28,88.44,70.27,27.5783,132.77,38.72,82.07,156.161,83.453,40.36,27.39,16.142,145.16,28.87,32.69,210.01,87.09,150.68,104.71,88.85,27.33,157.09,192.38
15.06.17,80.474,89.38,69.9,27.8186,133.04,38.84,82.26,152.541,83.09,40.64,27.14,16.033,144.29,28.19,32.81,211.29,86.57,151.17,106.4,89.22,27.12,159.36,195.45
16.06.17,80.266,89.66,70,27.8763,134.35,38.96,83.49,152.073,85.764,40.19,27.65,16.218,142.27,28.25,32.97,213.24,86.18,151.99,107.6,89.06,26.55,162.61,196.44
19.06.17,81.323,89.86,70.87,27.684,134.07,38.91,82.76,152.269,85.687,41.1,27.75,16.275,146.34,28.59,33.22,213.36,88.07,153.14,107.49,91.8,27.28,164.35,199.08
20.06.17,81.77,89.63,69.91,27.04,134.22,38.66,82.31,151.429,86.074,42.4,26.82,16.067,145.01,27.73,33.56,213.36,87.52,154.07,107.04,90.53,26.24,163.53,198.33
21.06.17,81.917,89.4,70.27,26.7035,134.91,38.15,81.44,151.654,84.943,41.5,26.56,16.147,145.87,27.58,33.88,212.86,87.12,153.73,103.47,90.42,25.22,158.11,199.17
